id_empresas;razon_social;ruc;titulo;evaluaci�n_externa;evaluacion_legal;ratificado;estado;direccion;ubigeo;departamento;provincia;distrito;actividad_economica;sector_economico;telefono;correo;area_final;tipo_final;areas_detectadas;tipos_detectados
475;HIGH PRO E.I.R.L.;20610533621;Implementaci�n de Herramientas Digitales Inteligentes para Medir, Analizar y Retroalimentar el Rendimiento Deportivo de Jugadores de Paleta Front�n, Potenciando la Competitividad y el Posicionamiento Innovador de High Pro EIRL;Desaprobado;-;-;ACTIVO;AV. REYNALDO DE VIVANCO NRO 226 INT. 101 DEP. 101 URB. SANTA TERESA ;150140;LIMA;LIMA;SANTIAGO DE SURCO;ACTIVIDADES DE CLUBES DEPORTIVOS;Actividades art�sticas, de entretenimiento y recreativas;;;TI / TRANSFORMACION DIGITAL;IA / Machine Learning;COMERCIAL / MARKETING / VENTAS;IA / Machine Learning
477;INVERSIONES MICADE S.A.C.;20603005687;Innovaci�n en Trazabilidad y Calidad del Calzado a trav�s de un ERP Integrado;Aprobado;No Acreditado;;ACTIVO;MZA. F LOTE 06 URB. LA ESPERANCITA ;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;FABRICACION DE CALZADO;Industrias manufactureras;949998103;ivan.ca2804@gmail.com;TI / TRANSFORMACION DIGITAL;ERP;CALIDAD / SEGURIDAD / SST;ERP / GESTION INTEGRAL
478;GRUPO MARIA PAZ S.A.C.;20604421927;Implementaci�n de herramientas digitales para mejorar el proceso de comercializaci�n de productos en la empresa Grupo Maria Paz SAC;Aprobado;No Acreditado;-;ACTIVO;MZA. S� LOTE 3 A.H. 3 ESTRELLAS ;21801;ANCASH;SANTA;CHIMBOTE;TRANSPORTE DE CARGA POR CARRETERA;Transporte y almacenamiento;908886198;dikemva2023@gmail.com;COMERCIAL;IA / Machine Learning;COMERCIAL;IA / Machine Learning
502;GRUPO INDUSTRIAL MAIZ PICOTA S.A.C.;20608180452;Transformaci�n digital a trav�s de la implementaci�n de una plataforma web para la optimizar la trazabilidad agr�cola y la eficiencia operativa en la cadena productiva del ma�z, en la provincia de Picota, regi�n San Martin;Aprobado;No Acreditado;;ACTIVO;JR. PICOTA MZA. 49 LOTE 11 C.P. PICOTA ;220701;SAN MARTIN;PICOTA;PICOTA;ELABORACION DE PRODUCTOS DE MOLINERIA;Industrias manufactureras;914932853;willertorresgonzales@gmail.com;TI / TRANSFORMACION DIGITAL;Business Intelligence / Analytics;CALIDAD / SEGURIDAD / SST | OPERACIONES / PRODUCCION / MANTENIMIENTO | TECNOLOGIA / INNOVACION / TI;Business Intelligence / Analytics
503;VERTICAL GIMNASIO DE ESCALADA S.A.C.;20609144450;Vertical Digital: Atenci�n automatizada y agendamiento;Aprobado;No Acreditado;;ACTIVO;PJ. 61 S/N MZA. A-12 LOTE 27 RES. BOCANEGRA ;70101;CALLAO;PROV. CONST. DEL CALLAO;CALLAO;ENSE�ANZA DEPORTIVA Y RECREATIVA;Ense�anza;;;TI / TRANSFORMACION DIGITAL;Automatizacion / Workflow (BPM / RPA);TI / TRANSFORMACION DIGITAL;Automatizacion / Workflow (BPM / RPA)
506;360� GESTIONES INMOBILIARIAS S.A.C.;20606813423;Implementaci�n de herramientas o soluciones para digitalizar los procesos operativos de la empresa, para reducir le brecha digital e incrementar la eficiencia y productividad;Aprobado;No Acreditado;;ACTIVO;JR. MONTE REAL NRO 159 INT. 501 URB. VALLE HERMOSO OESTE ;150140;LIMA;LIMA;SANTIAGO DE SURCO;OTRAS ACTIVIDADES PROFESIONALES CIENTIFICAS Y TECNICAS NO CLASIFICADOS PREVIAMENTE;Actividades profesionales, cient�ficas y t�cnicas;;;OPERACIONES;Automatizacion / Workflow (BPM / RPA);OPERACIONES;AUTOMATIZACION / WORKFLOW (BPM / RPA)
508;NATIVA TRIPS ADVENTURE S.R.L.;20602367372;Impulsar el turismo mediante el desarrollo de un guia turistico virtual que incorporando mapas y otras herramientas digitales permita recomendar a personas sobre destinos turisticos viables para cada necesidad, con ellos lograremos impulsar el turismo y mejora;Desaprobado;-;-;ACTIVO;CAL. SANTA CATALINA NRO 102 ;40101;AREQUIPA;AREQUIPA;AREQUIPA;ACTIVIDADES DE AGENCIAS DE VIAJES;Actividades de servicios administrativos y de apoyo;;;TI / TRANSFORMACION DIGITAL;IA / Machine Learning;TI / TRANSFORMACION DIGITAL;IA / Machine Learning
509;HERLAB REACTIVOS Y MATERIALES DE LABORATORIO E INSUMOS MEDICOS E.I.R.L.;20604946574;Dise�o e implementaci�n de plataformas digitales para mejorar la eficiencia operativa y aumentar la competitividad de la empresa en el mercado.;Desaprobado;-;-;ACTIVO;CAL. JOSE GIL DE CASTRO MZA. F LOTE 14 URB. EL BOSQUE ;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;VENTA AL POR MENOR DE PRODUCTOS FARMACEUTICOS Y MEDICOS COSMETICOS Y ARTICULOS DE TOCADOR EN COMERCIOS ESPECIALIZADOS;"Comercio al por mayor y al por menor; reparaci�n de veh�culos automotores y motocicletas";976014511;herlabhf@gmail.com;TI / TRANSFORMACION DIGITAL;IA / Machine Learning;OPERACIONES / PRODUCCION / MANTENIMIENTO;IA / Machine Learning
510;INDUSTRIAS ALTOS SOCIEDAD ANONIMA CERRADA;20605441204;Transformaci�n digital de procesos productivos, log�sticos y comerciales para fortalecer la trazabilidad y la eficiencia operativa;Desaprobado;-;-;ACTIVO;AV. SAN MARCOS MZA. S1 LOTE 3 URB. HUERTOS DE VILLA ;150108;LIMA;LIMA;CHORRILLOS;FABRICACION DE PRODUCTOS METALICOS PARA USO ESTRUCTURAL;Industrias manufactureras;994119444;ventas@grupoaltos.com.pe;COMERCIAL;Automatizacion / Workflow (BPM / RPA);CALIDAD / SEGURIDAD / SST | OPERACIONES / PRODUCCION / MANTENIMIENTO | TECNOLOGIA / INNOVACION / TI;AUTOMATIZACION / WORKFLOW (BPM / RPA)
511;COMPA��A CAFETALERA  DEL CENTRO S.A.C.;20601206952;Desarrollo e Implementaci�n de un Sistema ERP con Aplicativo Web para la Gesti�n Integral, Trazabilidad de Origen para mercados europeos;Desaprobado;-;-;ACTIVO;CAR. MARGINAL SATIPO A MAZAMAR KM. 4.5 ;120601;JUNIN;SATIPO;SATIPO;VENTA AL POR MAYOR DE ALIMENTOS BEBIDAS Y TABACO;"Comercio al por mayor y al por menor; reparaci�n de veh�culos automotores y motocicletas";;;TI / TRANSFORMACION DIGITAL;ERP;CALIDAD / SEGURIDAD / SST | TECNOLOGIA / INNOVACION / TI;ERP / GESTION INTEGRAL
512;EMPECEMOS ENTENDIENDO E.I.R.L.;20605715223;Transformaci�n Digital para la Optimizaci�n Operativa y la Integraci�n de Procesos en Servicios de Capacitaci�n Industrial;Desaprobado;-;-;ACTIVO;AV. ALFREDO BENAVIDES NRO 1944 URB. EL ROSEDAL ;150122;LIMA;LIMA;MIRAFLORES;OTROS TIPOS DE ENSE�ANZA NO CLASIFICADOS PREVIAMENTE;Ense�anza;;;OPERACIONES;Automatizacion / Workflow (BPM / RPA);RRHH / TALENTO / CAPACITACION | TECNOLOGIA / INNOVACION / TI;AUTOMATIZACION / WORKFLOW (BPM / RPA)
514;MIKALEB PERU EXPORTS S.A.C.;20606028262;Implementaci�n de una soluci�n tecnol�gica que automatice una parte los procesos de marketing, cotizaciones, almacenes y control de asistencia en una empresa exportadora de prendas de Alpaca;Desaprobado;-;-;ACTIVO;AV. ALCAZAR NRO 776 ;150121;LIMA;LIMA;PUEBLO LIBRE;FABRICACION DE PRENDAS DE VESTIR EXCEPTO PRENDAS DE PIEL;Industrias manufactureras;;;COMERCIAL;Automatizacion / Workflow (BPM / RPA);COMERCIAL / MARKETING / VENTAS;AUTOMATIZACION / WORKFLOW (BPM / RPA)
519;CORPORACION GOLDEN ELECTRIC E.I.R.L.;20600941233;Digitalizar la empresa CORPORACION GOLDEN ELECTRIC E.I.R.L. mediante un Sistema de Gestion Empresarial obteniendo una gesti�n integrada y flujo eficiente de procesos;Desaprobado;-;-;ACTIVO;SECTOR II MZA. B6 LOTE 7 ALTO CAYMA III ;40103;AREQUIPA;AREQUIPA;CAYMA;OTRAS ACTIVIDADES DE TELECOMUNICACIONES;Informaci�n y comunicaciones;943818944;goldenelectric99@gmail.com;OPERACIONES;Automatizacion / Workflow (BPM / RPA);TECNOLOGIA / INNOVACION / TI;AUTOMATIZACION / WORKFLOW (BPM / RPA) | ERP / GESTION INTEGRAL
522;YACURUNA TECHNOLOGIES S.A.C.;20602544126;CRECIMIENTO Y CONSOLIDACION DE LA EMPRESA A TRAVES DE LA IMPLEMENTACION DE UN PLAN DE ESTRATEGIAS DE MODERNIZACION DIGITAL PARA YACURUNA TECHNOLOGIES SAC;Desaprobado;-;-;ACTIVO;AV. ALFREDO MENDIOLA NRO 5151 INT. 1 ;150117;LIMA;LIMA;LOS OLIVOS;PROGRAMACION INFORMATICA;Informaci�n y comunicaciones;999163363;victor.felipe@complixtech.com;TI / TRANSFORMACION DIGITAL;IA / Machine Learning;TI / TRANSFORMACION DIGITAL;IA / Machine Learning
532;NEGOCIOS Y SERVICIOS GENERALES MAIYITA E.I.R.L;20608582925;Sistema Inteligente de diagn�stico agr�cola con drones para el desarrollo sostenible en la regi�n San Mart�n;Desaprobado;-;-;ACTIVO;OTR. V MANO NRO S/N URB. LA PLANICIE ;220910;SAN MARTIN;SAN MARTIN;MORALES;CULTIVO DE OTROS FRUTOS Y NUECES DE ARBOLES Y ARBUSTOS;Agricultura, ganader�a, silvicultura y pesca;;;TI / TRANSFORMACION DIGITAL;IA / Machine Learning;TECNOLOGIA / INNOVACION / TI;IA / Machine Learning
534;SERVICIOS MULTIPLES MAXSOL E.I.R.L.;20610355731;"""Implementaci�n de una tecnolog�a cloud que permita automatizar el proceso de empacado y transporte de alimentos perecibles de la ciudad de Pedro Ruiz a otras ciudades del Per�.""";Desaprobado;-;-;ACTIVO;JR. RIOJA NRO 151 C.P. PEDRO RUIZ GALLO ;10307;AMAZONAS;BONGARA;JAZAN;OTRAS ACTIVIDADES DE SERVICIOS PERSONALES NO CLASIFICADOS PREVIAMENTE;Otras actividades de servicios;942798660;maxsoleirl@gmail.com;TI / TRANSFORMACION DIGITAL;Automatizacion / Workflow (BPM / RPA);TECNOLOGIA / INNOVACION / TI;CIBERSEGURIDAD / INFRAESTRUCTURA
536;TAYTAMAKI CERRO ESCALERA SOCIEDAD ANONIMA CERRADA;20606500662;Implementaci�n de una herramienta digital para la automatizaci�n del proceso comercial, reservas y gesti�n de experiencia del cliente en la empresa Taytamaki Cerro Escalera;Desaprobado;-;-;ACTIVO;JR. MICAELA BASTIDAS NRO 640 URB. 9 DE ABRIL ;220901;SAN MARTIN;SAN MARTIN;TARAPOTO;ACTIVIDADES DE OPERADORES TURISTICOS;Actividades de servicios administrativos y de apoyo;;;COMERCIAL;Automatizacion / Workflow (BPM / RPA);COMERCIAL / MARKETING / VENTAS;AUTOMATIZACION / WORKFLOW (BPM / RPA)
540;TRANSPRICING SOCIEDAD ANONIMA CERRADA;20492139727;Implementaci�n de Herramientas Digitales para optimizaci�n y automatizaci�n en la prestaci�n de servicios y acceso a nuevos mercados;Desaprobado;-;-;ACTIVO;CAL. CHICLAYO NRO 962 INT. 102 URB. CHACARILLA SANTA CRUZ EL ;150122;LIMA;LIMA;MIRAFLORES;ACTIVIDADES JURIDICAS;Actividades profesionales, cient�ficas y t�cnicas;;;TI / TRANSFORMACION DIGITAL;Automatizacion / Workflow (BPM / RPA);TI / TRANSFORMACION DIGITAL;AUTOMATIZACION / WORKFLOW (BPM / RPA)
544;QULLQI YUPAC S.A.C.;20601104122;Transformaci�n Digital Integral para la Optimizaci�n Operativa, Automatizaci�n de la Atenci�n al Cliente y Visualizaci�n Inteligente de Datos en Cent�sima Consultores;Aprobado;No Acreditado;;ACTIVO;CAL. PEDRO MURILLO NRO 1070 DEP. 603 URB. EL CARMEN ;150121;LIMA;LIMA;PUEBLO LIBRE;"ACTIVIDADES DE CONTABILIDAD TENEDURIA DE LIBROS Y AUDITORIA; CONSULTORIA FISCAL";Actividades profesionales, cient�ficas y t�cnicas;;;COMERCIAL;Automatizacion / Workflow (BPM / RPA);COMERCIAL / MARKETING / VENTAS | SERVICIO AL CLIENTE / ATENCION | TECNOLOGIA / INNOVACION / TI;AUTOMATIZACION / WORKFLOW (BPM / RPA)
549;GRUPO MATICO S.A.C.;20603969201;Digitalizacion Matico Instituto;Desaprobado;-;-;ACTIVO;CAL. LIMA NRO 358 INT. 2 CERCADO DE ICA ;110101;ICA;ICA;ICA;ACTIVIDADES DE APOYO A LA ENSE�ANZA;Agricultura, ganader�a, silvicultura y pesca;949145201;grupomaticosac@gmail.com;TI / TRANSFORMACION DIGITAL;Automatizacion / Workflow (BPM / RPA);TI / TRANSFORMACION DIGITAL;Automatizacion / Workflow (BPM / RPA)
551;AGROINDUSTRIAS TYPIKAFE IHUAMACA E.I.R.L.;20610155643;Transformaci�n Digital de Agroindustrias Typikafe: Plataforma E-commerce Inteligente y Estrategias de Marketing 2.0 para la comercializaci�n de Caf�s Especiales de San Ignacio - Cajamarca;Desaprobado;-;-;ACTIVO;NRO 100 CAS. ALTO IHUAMACA ;60901;CAJAMARCA;SAN IGNACIO;SAN IGNACIO;VENTA AL POR MENOR DE ALIMENTOS EN COMERCIOS ESPECIALIZADOS;"Comercio al por mayor y al por menor; reparaci�n de veh�culos automotores y motocicletas";;;COMERCIAL;E-Commerce;COMERCIAL / MARKETING / VENTAS | TECNOLOGIA / INNOVACION / TI;COMERCIO ELECTRONICO
555;INTERAMERICA CONSULTING S.A.C.;20511283893;Optimizaci�n de la plataforma web mediante la integraci�n de procesos comerciales y la implementaci�n de un CRM, junto con un plan de marketing estrat�gico para el posicionamiento de marca.;Desaprobado;-;-;ACTIVO;AV. LAS CAMELIAS NRO 877 INT. 302 URB. JARDIN ;150131;LIMA;LIMA;SAN ISIDRO;ACTIVIDADES DE CONSULTORIA DE GESTION;Actividades profesionales, cient�ficas y t�cnicas;995274990;ccaceres@interamericaconsulting.com;COMERCIAL;CRM;COMERCIAL / MARKETING / VENTAS | TECNOLOGIA / INNOVACION / TI;AUTOMATIZACION / WORKFLOW (BPM / RPA) | CRM
559;EMPRESA DE TRANSPORTES Y SERVICIOS GENERALES W & C S.R.L.;20559188051;IMPLEMENTACI�N DE ESTRATEGIAS DIGITALES PARA EL CRECIMIENTO COMERCIAL Y LA EFICIENCIA OPERATIVA;Aprobado;No Acreditado;;ACTIVO;MZA. P LOTE 3 A.V. ANDRES AVELINO CACERES ;40104;AREQUIPA;AREQUIPA;CERRO COLORADO;OTRAS ACTIVIDADES DE TRANSPORTE POR VIA TERRESTRE;Transporte y almacenamiento;992574932;wilfredop_fm@hotmail.com;COMERCIAL;IA / Machine Learning;COMERCIAL / MARKETING / VENTAS | OPERACIONES / PRODUCCION / MANTENIMIENTO;IA / Machine Learning
562;KESPA TECHNOLOGY S.A.C.;20607179108;Transformaci�n digital para facilitar la gesti�n de datos y documentos para tomar mejores decisiones e incrementar la productividad de los procesos operativos de la empresa KESPA TECHNOLOGY;Desaprobado;-;-;ACTIVO;SAINT SAENZ NRO 629 ;150130;LIMA;LIMA;SAN BORJA;CONSULTORIA DE INFORMATICA Y GESTION DE INSTALACIONES INFORMATICAS;Informaci�n y comunicaciones;(01)2589351;ialvaradokespatec@gmail.com;OPERACIONES;Automatizacion / Workflow (BPM / RPA);TECNOLOGIA / INNOVACION / TI;AUTOMATIZACION / WORKFLOW (BPM / RPA)
566;EMPRESA DE INGENIERIA MECATRONICA Y ENERGIAS S.A.C.;20611500662;Tranformacion Digital en Empresa Ingenieria;Desaprobado;-;-;ACTIVO;CAL. QUIPACOCHA NRO 165 URB. TUPAC AMARU ;150112;LIMA;LIMA;INDEPENDENCIA;FABRICACION DE MAQUINARIA PARA LA CONFORMACION DE METALES Y DE MAQUINAS HERRAMIENTA;Industrias manufactureras;;;TI / TRANSFORMACION DIGITAL;IA / Machine Learning;TI / TRANSFORMACION DIGITAL;IA / Machine Learning
568;LULA BOTEY SERVICIOS INMOBILIARIOS E.I.R.L.;20605622632;Transformaci�n Digital para Optimizar el Proceso Comercial y Automatizar la Captaci�n, Seguimiento y Fidelizaci�n de Clientes Inmobiliarios.;Desaprobado;-;-;ACTIVO;MZA. J LOTE 11 OTR. CONDOMINIO JOCKEY ;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;ACTIVIDADES INMOBILIARIAS REALIZADAS A CAMBIO DE UNA RETRIBUCION O POR CONTRATA;Actividades inmobiliarias;;;COMERCIAL;CRM;COMERCIAL / MARKETING / VENTAS | TECNOLOGIA / INNOVACION / TI;CRM
579;CORPORACI�N ABC LOGISTICS S.A.C.;20557024116;Capacitaci�n para el Dise�o e Implementaci�n de un Portal Web y Estrategia de Marketing Digital para Promover la Digitalizaci�n Empresarial y Generar Nuevas Conexiones con Clientes y Proveedores de CORPORACI�N ABC LOGISTICS S.A.C.;Desaprobado;-;-;ACTIVO;AV. NICOLAS ARRIOLA NRO 467 INT. 501 URB. STA.CATALINA ;150115;LIMA;LIMA;LA VICTORIA;ALMACENAMIENTO Y DEPOSITO;Transporte y almacenamiento;;;COMERCIAL;CRM;COMERCIAL / MARKETING / VENTAS | COMPRAS / ABASTECIMIENTO | DIRECCION / PLANEAMIENTO / GESTION | RRHH / TALENTO / CAPACITACION;CRM
581;CONSULTORIOS MEDICOS CVT & CH S.A.C.;20600101782;Implementaci�n de un sistema de telemedicina y estrategia de marketing digital para ampliar el alcance geogr�fico de nuestros servicios, consolidando el posicionamiento de Vascusalud en el mercado nacional;Desaprobado;-;-;ACTIVO;JR. CORONEL ZEGARRA NRO 1085 ;150113;LIMA;LIMA;JESUS MARIA;ACTIVIDADES DE MEDICOS Y ODONTOLOGOS;Actividades de atenci�n de la salud humana y de asistencia social;(01)4702461;gerencia@consultoriosmedicos.com.pe;COMERCIAL;IA / Machine Learning;COMERCIAL / MARKETING / VENTAS | DIRECCION / PLANEAMIENTO / GESTION | TECNOLOGIA / INNOVACION / TI;IA / Machine Learning
582;AXA SERVICES E.I.R.L.;20606683023;Digitalizaci�n para la optimizaci�n de la gesti�n operativa y del relacionamiento con los clientes, mejorando la trazabilidad, eficiencia y capacidad de respuesta en una empresa en proceso de crecimiento;Aprobado;No Acreditado;;ACTIVO;JR. SANTA CARLA NRO 196 URB. PALAO ET. DOS ;150135;LIMA;LIMA;SAN MARTIN DE PORRES;OTRAS ACTIVIDADES DE TRANSPORTE POR VIA TERRESTRE;Transporte y almacenamiento;;;COMERCIAL;CRM;CALIDAD / SEGURIDAD / SST | COMERCIAL / MARKETING / VENTAS | OPERACIONES / PRODUCCION / MANTENIMIENTO;CRM
584;INSTITUCION EDUCATIVA EXCELLENTIA E.I.R.L.;20605779001;Implementaci�n de Estrategias Digitales para el Fortalecimiento del Proceso de Ense�anza y Refuerzo Acad�mico;Aprobado;No Acreditado;;ACTIVO;JR. MARIA MIRANDA NRO 690 ;120901;JUNIN;CHUPACA;CHUPACA;ENSE�ANZA PREESCOLAR Y PRIMARIA;Ense�anza;922016853;mperez@excellentia.edu.pe;TI / TRANSFORMACION DIGITAL;IA / Machine Learning;TI / TRANSFORMACION DIGITAL;IA / Machine Learning
591;AME JUMULLE S.A.C.;20600615409;Automatizaci�n y optimizaci�n de los procesos comerciales y operativos mediante la mejora del sistema de gesti�n de clientes y su integraci�n con el ecommerce para incrementar la eficiencia, reducir la carga operativa y escalar de forma rentable;Desaprobado;-;-;ACTIVO;AV. GEMINIS NRO 327 INT. 201 URB. LAS BEGONIAS ;150140;LIMA;LIMA;SANTIAGO DE SURCO;OTRAS ACTIVIDADES DE VENTA AL POR MENOR NO REALIZADAS EN COMERCIOS PUESTOS DE VENTA O MERCADOS;"Comercio al por mayor y al por menor; reparaci�n de veh�culos automotores y motocicletas";;;COMERCIAL;CRM;COMERCIAL / MARKETING / VENTAS | TECNOLOGIA / INNOVACION / TI;AUTOMATIZACION / WORKFLOW (BPM / RPA) | COMERCIO ELECTRONICO | CRM
592;SEDUSELVA S.A.C.;20609000768;Implementaci�n de herramientas y soluciones digitales ad hoc en SEDUSELVA SAC para optimizar sus procesos administrativos, servicios educativos, y estrategia de promoci�n para diferenciarse estrat�gicamente en el mercado de educaci�n privada en San Martin;Aprobado;No Acreditado;-;ACTIVO;JR. VISTA ALEGRE NRO 510 ;220901;SAN MARTIN;SAN MARTIN;TARAPOTO;ENSE�ANZA PREESCOLAR Y PRIMARIA;Ense�anza;;;OPERACIONES;Automatizacion / Workflow (BPM / RPA);COMERCIAL / MARKETING / VENTAS | DIRECCION / PLANEAMIENTO / GESTION;AUTOMATIZACION / WORKFLOW (BPM / RPA)
593;GRUPO TOTORA S.A.C.;20604957681;Implementaci�n de un sistema ERP y fortalecimiento de plataformas digitales;Desaprobado;-;-;ACTIVO;JR. FRANCISCO DE ZELA NRO 1124 A.H. LA MERCED BA. 1 ;130102;LA LIBERTAD;TRUJILLO;EL PORVENIR;VENTA AL POR MENOR DE PRENDAS DE VESTIR CALZADO Y ARTICULOS DE CUERO EN COMERCIOS ESPECIALIZADOS;"Comercio al por mayor y al por menor; reparaci�n de veh�culos automotores y motocicletas";998168385;grupototora@gmail.com;TI / TRANSFORMACION DIGITAL;ERP;TECNOLOGIA / INNOVACION / TI;ERP / GESTION INTEGRAL
595;OFFICE LAND E.I.R.L.;20609825171;Desarrollo de plataforma de aprendizaje de dise�o y moda que integra automatizaci�n de marketing digital y gesti�n de atenci�n al cliente;Desaprobado;-;-;ACTIVO;CAL. A MZA. G LOTE 5 OTR. UPIS BELEN ;21809;ANCASH;SANTA;NUEVO CHIMBOTE;FABRICACION DE PRENDAS DE VESTIR EXCEPTO PRENDAS DE PIEL;Industrias manufactureras;961826911;officelandeirl@gmail.com;COMERCIAL;Automatizacion / Workflow (BPM / RPA);COMERCIAL / MARKETING / VENTAS | SERVICIO AL CLIENTE / ATENCION | TECNOLOGIA / INNOVACION / TI;AUTOMATIZACION / WORKFLOW (BPM / RPA)
597;DISTRIBUIDORA SANDY S.A.C.;20605671048;Transformaci�n digital del sistema de gesti�n de la informaci�n y promoci�n del negocio para incrementar la eficiencia operativa y el crecimiento comercial de la distribuidora Sandy;Desaprobado;-;-;ACTIVO;AV. PAKAMUROS NRO 2067 SEC. PUEBLO LIBRE ;60801;CAJAMARCA;JAEN;JAEN;VENTA AL POR MAYOR DE ALIMENTOS BEBIDAS Y TABACO;"Comercio al por mayor y al por menor; reparaci�n de veh�culos automotores y motocicletas";932955579;kely_coe@hotmail.com;COMERCIAL;IA / Machine Learning;COMERCIAL / MARKETING / VENTAS | OPERACIONES / PRODUCCION / MANTENIMIENTO | TECNOLOGIA / INNOVACION / TI;IA / Machine Learning
601;CORPORACION & PROYECTOS VALENTINA S.A.C.;20606895268;Transformaci�n digital de la gesti�n comercial en una f�brica de equipos gastron�micos mediante la implementaci�n de tecnolog�as cloud para la semiautomatizaci�n de procesos de CRM, marketing, ventas y atenci�n al cliente;Desaprobado;-;-;ACTIVO;PARCELLA II MZA. H LOTE 6 Z.I. PARQUE INDUSTRIAL ;150142;LIMA;LIMA;VILLA EL SALVADOR;FABRICACION DE OTROS PRODUCTOS ELABORADOS DE METAL NO CLASIFICADOS PREVIAMENTE;Industrias manufactureras;975651635;corporacionvalentinap@gmail.com;COMERCIAL;CRM;COMERCIAL / MARKETING / VENTAS | SERVICIO AL CLIENTE / ATENCION | TECNOLOGIA / INNOVACION / TI;AUTOMATIZACION / WORKFLOW (BPM / RPA) | CIBERSEGURIDAD / INFRAESTRUCTURA | CRM
602;AMA'Z COFFEE TRADING S.A.C.;20606949511;DIGITALIZACI�N Y CENTRALIZACI�N DE LOS PROCESOS INTERNOS: ACOPIO, ALMAC�N, ADMINISTRATIVO Y COMERCIAL MEDIANTE LA IMPLEMENTACI�N DE SOFTWARE PERSONALIZADO QUE PERMITA UN CONTROL DE LA TRAZABILIDAD Y COMPETITIVIDAD EN LA EMPRESA AMA'Z COFFEE TRADING SAC;Desaprobado;-;-;ACTIVO;JR. MARGINAL NRO SN CPM PEDRO RUIZ ;10307;AMAZONAS;BONGARA;JAZAN;TRANSPORTE DE CARGA POR CARRETERA;Transporte y almacenamiento;;;COMERCIAL;Automatizacion / Workflow (BPM / RPA);ALMACEN / LOGISTICA / DISTRIBUCION | CALIDAD / SEGURIDAD / SST | COMERCIAL / MARKETING / VENTAS | TECNOLOGIA / INNOVACION / TI;AUTOMATIZACION / WORKFLOW (BPM / RPA)
611;PETMAX S.A.C.;20610289321;"""Digitalizaci�n integral de los procesos m�dicos y operativos de la cadena Groomers mediante un sistema de gesti�n veterinaria integrado y servicios de teleconsulta, con el fin de optimizar la capacidad instalada, eficiencia y experiencia del cliente. """;Desaprobado;-;-;ACTIVO;JR. LAS CAOBAS MZA. B LOTE 04 URB. REMANSO DE LA MOLINA 2DA ;150114;LIMA;LIMA;LA MOLINA;ACTIVIDADES VETERINARIAS;Actividades profesionales, cient�ficas y t�cnicas;981557077;mchire@veterinariagroomers.com;COMERCIAL;Automatizacion / Workflow (BPM / RPA);COMERCIAL / MARKETING / VENTAS | OPERACIONES / PRODUCCION / MANTENIMIENTO | TECNOLOGIA / INNOVACION / TI;AUTOMATIZACION / WORKFLOW (BPM / RPA)
